osmid,highway,oneway,reversed,length,lanes,name,width,est_width,bridge,maxspeed,access,longitude,latitude
1159872650,tertiary,False,True,44.914,2,8th Main Road,nan,6.1,nan,nan,nan,77.62461369999998,12.935078250000002
563684084,residential,False,True,52.494,nan,16th B Main Road,nan,nan,nan,20,nan,77.624694427172,12.934748129554077
1159872650,tertiary,False,False,26.806,2,8th Main Road,nan,6.1,nan,nan,nan,77.62488984020145,12.934900584508764
133903616,secondary,True,False,70.466,2,80 Feet Road,nan,nan,nan,nan,nan,77.62847665,12.935703499999999
1316307758,residential,False,False,7.319,nan,nan,nan,nan,nan,nan,nan,77.62826663330992,12.935944079967511
1155064214,primary,True,False,36.843,2,Sarjapura Road,nan,nan,nan,nan,nan,77.6338246,12.9249087
631197284,tertiary,True,False,65.577,nan,Sarjapura Road,nan,nan,nan,nan,nan,77.62265465,12.92696565
"[1311668058, 1123860236]",residential,False,True,56.574,nan,18th Main Road,nan,nan,nan,nan,nan,77.62247195909781,12.92731894632354
27445936,residential,False,True,84.908,nan,16th Main Road,nan,nan,nan,nan,nan,77.62353705000001,12.927017949999998
27445936,residential,False,False,11.176,nan,16th Main Road,nan,nan,nan,nan,nan,77.62339199899117,12.926609770340837
631197284,tertiary,True,False,211.49499999999998,nan,Sarjapura Road,nan,nan,nan,nan,nan,77.62430104976076,12.926274599441976
1110178545,primary,True,False,9.04,2,Mahayogi Vemana Road,nan,nan,nan,nan,nan,77.62104645,12.927598750000001
1123860237,tertiary,True,False,155.33,nan,Sarjapura Road,nan,nan,nan,nan,nan,77.62172061161654,12.927363179078888
545603936,primary,True,False,8.972,2,Mahayogi Vemana Road,nan,nan,nan,nan,nan,77.62697365,12.937223
"[133903616, 1376039861]",secondary,True,False,67.174,2,80 Feet Road,nan,nan,nan,nan,nan,77.62721232129778,12.93702421962443
545603945,primary,True,False,8.934,2,100 feet Road,nan,nan,nan,nan,nan,77.62690535,12.93730665
1124616640,secondary,True,False,53.366,2,Srinivagilu Main Road,nan,nan,nan,nan,nan,77.6267210960434,12.937469009346554
545603939,secondary,True,False,11.881,nan,80 Feet Road,nan,nan,nan,nan,nan,77.62697109999998,12.93729075
350096404,primary,True,False,10.386,3,Sarjapura Road,nan,nan,nan,nan,nan,77.6336097,12.92487365
1110178624,secondary,True,False,13.927,2,80 Feet Road,nan,nan,nan,nan,nan,77.63355495,12.924928399999999
37786362,residential,False,False,34.094,nan,4th Cross Road,nan,nan,nan,nan,nan,77.6289402,12.9332461
37786362,residential,False,True,43.08,nan,4th Cross Road,nan,nan,nan,nan,nan,77.6286987,12.93350105
645132606,residential,False,True,76.21199999999999,1,11th B Main Road,nan,nan,nan,nan,nan,77.629083305245,12.933596342565606
37450483,residential,False,False,33.494,nan,5th Cross Road,nan,nan,nan,nan,nan,77.6292131,12.93393825
37450483,residential,False,True,34.204,nan,5th Cross Road,nan,nan,nan,nan,nan,77.62945640000001,12.933747599999998
645132606,residential,False,False,76.21199999999999,1,11th B Main Road,nan,nan,nan,nan,nan,77.62908330524502,12.933596342565606
37786362,residential,False,False,36.483,nan,4th Cross Road,nan,nan,nan,nan,nan,77.6291543,12.933007350000002
37786362,residential,False,True,34.094,nan,4th Cross Road,nan,nan,nan,nan,nan,77.6289402,12.9332461
645132607,residential,False,False,81.777,1,11th A Main Road,nan,nan,nan,nan,nan,77.62931555,12.93339505
37450483,residential,False,False,34.204,nan,5th Cross Road,nan,nan,nan,nan,nan,77.62945640000001,12.933747599999998
645132607,residential,False,True,81.777,1,11th A Main Road,nan,nan,nan,nan,nan,77.62931555,12.93339505
37450483,residential,False,True,27.682,nan,5th Cross Road,nan,nan,nan,nan,nan,77.62968256486222,12.93357808409333
27931530,residential,False,False,55.145,nan,1st A Cross Road,nan,nan,nan,nan,nan,77.62782915,12.931885099999999
649666193,residential,False,False,88.643,1,8th B Main,nan,nan,nan,20,nan,77.6279221,12.931282750000001
27931530,residential,False,True,59.31099999999999,nan,1st A Cross Road,nan,nan,nan,nan,nan,77.62811009454516,12.931450840171376
27785799,residential,False,False,29.756,nan,1st Cross Road,nan,nan,nan,nan,nan,77.62800855,12.9308594
27785799,residential,False,True,38.067,nan,1st Cross Road,nan,nan,nan,nan,nan,77.62770105,12.930915550000002
649666193,residential,False,True,88.643,1,8th B Main,nan,nan,nan,20,nan,77.6279221,12.931282750000001
400701855,residential,False,False,51.416,nan,nan,nan,nan,nan,nan,nan,77.63866131656432,12.92997440297326
400701855,residential,False,True,28.110999999999997,nan,nan,nan,nan,nan,nan,nan,77.63830893127783,12.930021831357957
778508087,residential,False,False,125.06299999999999,nan,nan,nan,nan,nan,nan,nan,77.63818343469386,12.929521259416115
778508090,residential,False,False,98.561,nan,nan,nan,nan,nan,nan,nan,77.63794675,12.9296747
400701855,residential,False,False,28.111,nan,nan,nan,nan,nan,nan,nan,77.63830893127783,12.930021831357957
"[778744506, 778744507, 400701855]",residential,False,True,235.059,nan,nan,nan,nan,yes,nan,nan,77.63722390115146,12.93053533959232
27790761,residential,False,True,69.325,nan,3rd Main Road,nan,nan,nan,nan,nan,77.6365978,12.925766000000001
133524199,tertiary,False,False,46.095,nan,Sarjapura Road,8,nan,nan,30,nan,77.6367757870495,12.92545448283444
133524199,tertiary,False,True,321.264,nan,Sarjapura Road,8,nan,nan,30,nan,77.63510034161904,12.925229736782521
150510724,primary,True,False,216.618,3,Sarjapura Road,nan,nan,nan,nan,nan,77.62610594709291,12.925415641921749
309618867,residential,False,True,144.37,nan,3rd Cross Road,nan,nan,nan,nan,nan,77.63913038571452,12.927355640034717
655788482,residential,False,True,30.394999999999996,nan,nan,nan,nan,nan,nan,nan,77.6396509486921,12.926921631484648
1313060699,residential,False,True,40.024,nan,nan,nan,nan,nan,nan,nan,77.63978296729879,12.927210306148154
655788482,residential,False,False,10.15,nan,nan,nan,nan,nan,nan,nan,77.63957189999999,12.9267567
1116429730,residential,False,False,37.495,nan,nan,nan,nan,nan,nan,nan,77.63972799999999,12.926694
"[309618865, 655788482, 655788483]",residential,False,"[False, True]",31.663999999999998,nan,nan,nan,nan,nan,nan,nan,77.63949243130529,12.92659274978409
28186944,residential,False,False,48.604,nan,7th B Cross Road,nan,nan,nan,nan,nan,77.62470265,12.9314951
28186944,residential,False,True,134.523,nan,7th B Cross Road,nan,nan,nan,nan,nan,77.62393085,12.9318301
655810296,residential,False,True,37.657,nan,nan,nan,nan,nan,nan,nan,77.62442999999999,12.931428100000002
658698704,residential,False,True,71.55699999999999,nan,nan,nan,nan,nan,nan,nan,77.63775085065983,12.928961641221477
53144637,residential,False,False,25.713,nan,nan,nan,nan,nan,nan,nan,77.61877245,12.9431852
661909048,residential,False,True,28.003,nan,nan,nan,nan,nan,nan,nan,77.61890055,12.94330145
53144637,residential,False,True,67.543,nan,nan,nan,nan,nan,nan,nan,77.61911915404532,12.943017221238243
1251954788,secondary,True,False,35.817,2,Srinivagilu Main Road,nan,nan,nan,nan,nan,77.62195065,12.943184200000001
55341781,residential,False,True,88.228,nan,nan,nan,nan,nan,nan,nan,77.6217550954685,12.942820792305781
673948790,residential,False,False,30.365,nan,nan,nan,nan,nan,nan,nan,77.6269945,12.9401163
332860142,residential,False,False,37.731,nan,1st Main Road,nan,nan,nan,nan,nan,77.62720902468104,12.940044424974309
673948791,residential,False,True,79.75800000000001,nan,nan,nan,nan,nan,nan,nan,77.62697585582288,12.940439819143306
673948792,residential,False,True,43.889,nan,nan,nan,nan,nan,nan,nan,77.62636025,12.940186199999998
673948792,residential,False,False,43.889,nan,nan,nan,nan,nan,nan,nan,77.62636025,12.940186199999998
673948793,residential,False,True,52.914,nan,1st Main Road,nan,nan,nan,nan,nan,77.62648505,12.94043445
673948793,residential,False,False,68.76,nan,1st Main Road,nan,nan,nan,nan,nan,77.62597093847421,12.940234217267577
673948793,residential,False,False,52.914,nan,1st Main Road,nan,nan,nan,nan,nan,77.62648505,12.94043445
332860144,residential,False,False,51.298,nan,nan,nan,nan,nan,nan,nan,77.6267882768876,12.94029474220876
673948791,residential,False,False,79.758,nan,nan,nan,nan,nan,nan,nan,77.62697585582289,12.940439819143302
613849755,residential,False,False,65.452,nan,7th A Main Road,nan,nan,nan,nan,nan,77.6327365,12.92513585
613849755,residential,False,True,45.833,nan,7th A Main Road,nan,nan,nan,nan,nan,77.63274709999999,12.925636149999999
688364753,residential,False,True,81.331,nan,nan,nan,nan,nan,nan,nan,77.63311723020213,12.925452246295242
1132710443,secondary,True,False,55.688,2,Srinivagilu Main Road,nan,nan,nan,nan,nan,77.62602385,12.93863155
688365565,residential,False,True,69.108,nan,nan,nan,nan,nan,nan,nan,77.62622086850038,12.938951422031687
332860141,residential,False,True,36.909,nan,nan,nan,nan,nan,nan,nan,77.62686785,12.939309
688365565,residential,False,False,43.394,nan,nan,nan,nan,nan,nan,nan,77.62671975,12.93909005
332860141,residential,False,False,49.653,nan,nan,nan,nan,nan,nan,nan,77.62701776897399,12.93895513819286
400701855,residential,False,True,83.812,nan,nan,nan,nan,nan,nan,nan,77.63971855,12.9294103
400701855,residential,False,False,202.35899999999998,nan,nan,nan,nan,nan,nan,nan,77.64040885660908,12.928656889274642
688410571,residential,False,False,194.321,nan,nan,nan,nan,nan,nan,nan,77.63981412267299,12.928480801025541
688410572,residential,False,True,181.853,nan,nan,nan,nan,nan,nan,nan,77.63898925000001,12.92887215
688410573,residential,False,False,64.1,nan,nan,nan,nan,nan,nan,nan,77.63833695,12.92828655
1109904948,residential,False,False,31.912,nan,nan,nan,nan,nan,nan,nan,77.63852965000001,12.928021699999999
"[688410573, 400701855]",residential,False,True,213.98700000000002,nan,nan,nan,nan,nan,nan,nan,77.63943742362632,12.9277822921134
400701855,residential,False,False,83.812,nan,nan,nan,nan,nan,nan,nan,77.63971855,12.9294103
400701855,residential,False,True,63.261,nan,nan,nan,nan,nan,nan,nan,77.63912755,12.9297352
688410572,residential,False,False,181.853,nan,nan,nan,nan,nan,nan,nan,77.63898925000001,12.92887215
400701855,residential,False,False,63.261,nan,nan,nan,nan,nan,nan,nan,77.63912755,12.9297352
400701855,residential,False,True,51.416000000000004,nan,nan,nan,nan,nan,nan,nan,77.63866131656432,12.92997440297326
688410573,residential,False,True,183.07999999999998,nan,nan,nan,nan,nan,nan,nan,77.63848135305908,12.92914622460846
688410573,residential,False,True,64.1,nan,nan,nan,nan,nan,nan,nan,77.63833695,12.92828655
778502539,residential,False,False,23.678,nan,nan,nan,nan,nan,nan,nan,77.63802455,12.928330349999998
688410573,residential,False,False,183.07999999999998,nan,nan,nan,nan,nan,nan,nan,77.63848135305908,12.92914622460846
213065233,residential,False,True,7.985,nan,8th Cross Road,nan,nan,nan,nan,nan,77.6218187,12.94182675
332773260,secondary,True,False,75.23799999999999,nan,80 Feet Road,nan,nan,nan,nan,nan,77.62156752948782,12.941592211419506
150510724,primary,True,False,145.399,3,Sarjapura Road,nan,nan,nan,nan,nan,77.6276373,12.92476585
28125814,residential,False,False,87.399,nan,6th B Main Road,nan,nan,nan,nan,nan,77.6238338,12.932822999999997
28125814,residential,False,True,163.87900000000002,nan,6th B Main Road,nan,nan,nan,nan,nan,77.62428704269273,12.933862285399996
"[1380195982, 1258131887]",residential,False,False,50.695,nan,nan,nan,nan,nan,nan,nan,77.62421812924136,12.933192180686646
558765535,residential,False,False,152.472,nan,1st B Main Road,nan,nan,nan,nan,nan,77.63813425000001,12.92548865
558765535,residential,False,True,100.817,nan,1st B Main Road,nan,nan,nan,nan,nan,77.63832035,12.92661305
692803255,residential,False,True,32.982,nan,nan,nan,nan,nan,nan,nan,77.63809635000001,12.9261907
310456203,residential,False,True,97.699,nan,1st A Main Road,nan,nan,nan,nan,nan,77.63801760000001,12.9266497
692803255,residential,False,False,32.982,nan,nan,nan,nan,nan,nan,nan,77.63809635000001,12.9261907
692803255,residential,False,True,41.157,nan,nan,nan,nan,nan,nan,nan,77.63776015,12.9262519
24299079,tertiary,False,False,47.421,nan,1st Main Road,nan,nan,nan,nan,nan,77.63753260000001,12.9260785
24299079,tertiary,False,True,97.538,nan,1st Main Road,nan,nan,nan,nan,nan,77.63765505,12.9267193
692803255,residential,False,False,41.157,nan,nan,nan,nan,nan,nan,nan,77.63776015,12.9262519
695012904,residential,False,True,38.954,nan,nan,nan,nan,nan,nan,nan,77.6258526119196,12.939447273101463
1132710443,secondary,True,False,57.448,2,Srinivagilu Main Road,nan,nan,nan,nan,nan,77.62581605,12.93909815
695012904,residential,False,False,38.954,nan,nan,nan,nan,nan,nan,nan,77.6258526119196,12.939447273101463
695012905,residential,False,True,84.152,nan,nan,nan,nan,nan,nan,nan,77.62642335,12.939395900000001
688365565,residential,False,True,43.394,nan,nan,nan,nan,nan,nan,nan,77.62671975,12.93909005
695012905,residential,False,False,84.152,nan,nan,nan,nan,nan,nan,nan,77.62642335,12.939395900000001
800392196,residential,False,True,31.442,nan,nan,nan,nan,nan,nan,nan,77.6265687,12.938895800000001
688365565,residential,False,False,69.108,nan,nan,nan,nan,nan,nan,nan,77.62622086850038,12.938951422031687
695012906,residential,False,True,42.892,nan,nan,nan,nan,nan,nan,nan,77.62587440159393,12.939924237021096
673948793,residential,False,False,36.231,nan,1st Main Road,nan,nan,nan,nan,nan,77.6256033321737,12.939933477407605
673948793,residential,False,True,68.76,nan,1st Main Road,nan,nan,nan,nan,nan,77.62597093847421,12.940234217267577
695012906,residential,False,False,42.892,nan,nan,nan,nan,nan,nan,nan,77.62587440159393,12.939924237021096
695012151,residential,False,False,20.122,nan,nan,nan,nan,nan,nan,nan,77.618368,12.943993550000002
695012152,residential,False,True,46.388,nan,nan,nan,nan,nan,nan,nan,77.61818174999999,12.94413045
"[1098174334, 695012151]",residential,False,"[False, True]",53.242000000000004,nan,nan,nan,nan,nan,nan,nan,77.6184452468957,12.94431471900018
695012153,residential,False,True,26.854,nan,nan,nan,nan,nan,nan,nan,77.61812455,12.943599500000001
695012153,residential,False,False,26.854,nan,nan,nan,nan,nan,nan,nan,77.61812455,12.943599500000001
487960213,residential,False,False,15.163,nan,Lakshmi Devi Temple Road,nan,nan,nan,nan,nan,77.61803066239251,12.943492204900714
487960213,residential,False,True,17.992,nan,Lakshmi Devi Temple Road,nan,nan,nan,nan,nan,77.61818228867676,12.943476418148157
695012191,residential,False,True,32.731,nan,nan,nan,nan,nan,nan,nan,77.627826,12.93676065
695012192,residential,False,True,39.128,nan,nan,nan,nan,nan,nan,nan,77.62824345,12.936759200000001
559414941,residential,False,False,38.407,nan,nan,nan,nan,nan,nan,nan,77.6284037,12.93694595
559414941,residential,False,True,44.935,nan,nan,nan,nan,nan,nan,nan,77.62802005,12.93692085
695012192,residential,False,False,39.128,nan,nan,nan,nan,nan,nan,nan,77.62824345,12.936759200000001
"[559414941, 1237434599]",residential,False,True,65.905,nan,nan,nan,nan,nan,nan,nan,77.62879528510432,12.936881029414362
559414942,residential,False,True,90.98599999999999,nan,nan,nan,nan,nan,nan,nan,77.62863852459509,12.936592439019668
695012193,residential,False,True,36.453,nan,nan,nan,nan,nan,nan,nan,77.6253015,12.9338986
28125816,residential,False,False,24.516,nan,16th B Main Road,nan,nan,nan,nan,nan,77.62526125,12.93411295
28125816,residential,False,True,43.409,nan,16th B Main Road,nan,nan,nan,nan,nan,77.6255288,12.933954
695012193,residential,False,False,36.453,nan,nan,nan,nan,nan,nan,nan,77.6253015,12.9338986
695012194,residential,False,True,59.904,nan,nan,nan,nan,nan,nan,nan,77.6250574,12.933924699999999
28125816,residential,False,False,33.847,nan,16th B Main Road,nan,nan,nan,nan,nan,77.6250383,12.93426
28125816,residential,False,True,24.516,nan,16th B Main Road,nan,nan,nan,nan,nan,77.62526125,12.93411295
695012194,residential,False,False,59.904,nan,nan,nan,nan,nan,nan,nan,77.6250574,12.933924699999999
695012195,residential,False,True,73.131,nan,nan,nan,nan,nan,nan,nan,77.62473325,12.934067849999998
28125816,residential,False,False,37.502,nan,16th B Main Road,nan,nan,nan,nan,nan,77.62476345,12.934436300000003
28125816,residential,False,True,33.847,nan,16th B Main Road,nan,nan,nan,nan,nan,77.6250383,12.93426
695012195,residential,False,False,73.131,nan,nan,nan,nan,nan,nan,nan,77.62473325,12.934067849999998
655807585,residential,False,True,172.15700000000004,nan,nan,nan,nan,nan,nan,nan,77.63551727108296,12.934536794328555
213065257,residential,False,False,11.42,nan,nan,nan,nan,nan,nan,nan,77.61948375,12.94433175
213065257,residential,False,True,22.463,nan,nan,nan,nan,nan,nan,nan,77.61933049999999,12.944361849999998
"[759024328, 759024329]","['residential', 'living_street']",False,True,64.147,nan,nan,nan,nan,nan,nan,nan,77.61945571150966,12.944595557168212
759024328,residential,False,True,27.32,nan,nan,nan,nan,nan,nan,nan,77.61919795,12.94482245
759024330,residential,False,False,44.261,nan,nan,nan,nan,nan,nan,nan,77.61927075,12.944576600000003
"[759024328, 759024329]","['residential', 'living_street']",False,False,64.147,nan,nan,nan,nan,nan,nan,nan,77.61945571150966,12.944595557168212
213065257,residential,False,False,22.463,nan,nan,nan,nan,nan,nan,nan,77.61933049999999,12.944361849999998
213065257,residential,False,True,31.362,nan,nan,nan,nan,nan,nan,nan,77.61908704999999,12.94440965
759024330,residential,False,True,44.261,nan,nan,nan,nan,nan,nan,nan,77.61927075,12.944576600000003
213065257,residential,False,True,11.42,nan,nan,nan,nan,nan,nan,nan,77.61948375,12.94433175
759024331,living_street,False,False,32.958,nan,nan,nan,nan,nan,nan,nan,77.62016595,12.9431149
213065298,residential,False,False,31.258,nan,nan,nan,nan,nan,nan,nan,77.62037624999999,12.94317685
213065298,residential,False,True,55.025,nan,nan,nan,nan,nan,nan,nan,77.62017935,12.94283965
759024331,living_street,False,True,32.958,nan,nan,nan,nan,nan,nan,nan,77.62016595,12.9431149
1251954788,secondary,True,False,79.662,2,Srinivagilu Main Road,nan,nan,nan,nan,nan,77.62039275000001,12.94449775
759024333,living_street,False,False,76.609,nan,nan,nan,nan,nan,nan,nan,77.62059304767219,12.9439879323983
213065291,residential,False,False,29.828,nan,nan,nan,nan,nan,nan,nan,77.62064939999999,12.94365285
213065291,residential,False,True,41.756,nan,nan,nan,nan,nan,nan,nan,77.62080759559633,12.94393539926201
759024333,living_street,False,True,76.609,nan,nan,nan,nan,nan,nan,nan,77.62059304767219,12.9439879323983
32316571,residential,False,False,60.655,nan,2nd Cross Road,nan,nan,nan,nan,nan,77.62098969508456,12.941549090627305
32316571,residential,False,True,130.928,nan,2nd Cross Road,nan,nan,nan,nan,nan,77.62020632839888,12.941947987152737
"[213065298, 759024334]",residential,False,"[False, True]",102.521,nan,nan,nan,nan,nan,nan,nan,77.62065275330211,12.942002640065862
759024335,residential,False,False,10.399,nan,nan,nan,nan,nan,nan,nan,77.6198344,12.94160705
32316489,residential,False,True,23.43,nan,nan,nan,nan,nan,nan,nan,77.61744290000001,12.94254615
759024341,living_street,False,False,43.66,nan,nan,nan,nan,nan,nan,nan,77.6176358,12.9424297
32316489,residential,False,False,27.862000000000002,nan,nan,nan,nan,nan,nan,nan,77.61742254073901,12.942316398187879
133903616,secondary,True,False,88.954,2,80 Feet Road,nan,nan,nan,nan,nan,77.6307202,12.933426350000001
771309368,secondary_link,False,True,8.729,nan,nan,nan,nan,nan,nan,nan,77.6304068,12.9336852
133903616,secondary,True,False,20.268,2,80 Feet Road,nan,nan,nan,nan,nan,77.62817575,12.9359871
1316307759,residential,False,False,7.723,nan,nan,nan,nan,nan,nan,nan,77.62813590783242,12.936075941573105
778467432,tertiary,True,False,24.156,nan,nan,nan,nan,nan,nan,nan,77.63299442119335,12.929838384801188
1391305617,tertiary,False,True,178.067,nan,7th Cross Road,nan,nan,nan,nan,nan,77.63213460213746,12.929554623349077
1110178623,tertiary,True,False,8.627,nan,1st Main Road,nan,nan,nan,nan,nan,77.6331389,12.929870650000002
1329264860,secondary,True,False,59.297,2,80 Feet Road,nan,nan,nan,nan,nan,77.63307341610533,12.930133346692552
1110178622,secondary,True,False,7.488,2,80 Feet Road,24.38,nan,nan,nan,nan,77.63317985,12.92983975
558762896,tertiary,True,False,39.464000000000006,nan,1st Main Road,nan,nan,nan,nan,nan,77.63336043283155,12.929866770219233
1110178625,secondary,True,False,7.765,2,80 Feet Road,30.2,nan,nan,nan,nan,77.63310035,12.929832999999999
778467431,tertiary,True,False,21.878,nan,7th Cross Road,nan,nan,nan,nan,nan,77.63300248571531,12.929782865922997
778475531,residential,False,True,86.847,nan,nan,nan,nan,nan,nan,nan,77.6329242,12.92650315
233244507,residential,False,False,27.408,nan,nan,nan,nan,nan,nan,nan,77.6327783,12.92688725
778475531,residential,False,False,86.847,nan,nan,nan,nan,nan,nan,nan,77.6329242,12.92650315
233244507,residential,False,True,48.899,nan,nan,nan,nan,nan,nan,nan,77.63312987367968,12.926904866660777
38042287,tertiary,False,True,179.997,nan,7th Cross Road,nan,nan,nan,nan,nan,77.62842245,12.9301798
1159872650,tertiary,False,False,49.787,2,8th Main Road,nan,6.1,nan,nan,nan,77.629213,12.929787099999999
1159872650,tertiary,False,True,79.105,2,8th Main Road,nan,6.1,nan,nan,nan,77.6291038,12.930342149999998
1391305617,tertiary,False,False,122.402,nan,7th Cross Road,nan,nan,nan,nan,nan,77.6297849,12.9298873
778502539,residential,False,True,23.678,nan,nan,nan,nan,nan,nan,nan,77.63802455,12.928330349999998
309618865,residential,False,True,18.22,nan,nan,nan,nan,nan,nan,nan,77.6393147,12.92655655
"[309618865, 655788482, 655788483]",residential,False,"[False, True]",31.664,nan,nan,nan,nan,nan,nan,nan,77.63949243130529,12.926592749784094
794381850,residential,False,False,78.527,nan,nan,nan,nan,nan,nan,nan,77.6394981484422,12.926297637086346
309618867,residential,False,False,59.247,nan,3rd Cross Road,nan,nan,nan,nan,nan,77.63830899999999,12.927799799999999
309618867,residential,False,True,31.987,nan,3rd Cross Road,nan,nan,nan,nan,nan,77.63794419999999,12.92800445
778508086,residential,False,True,69.999,nan,nan,nan,nan,nan,nan,nan,77.63791760000001,12.927656299999999
129733583,residential,False,True,5.863,nan,nan,nan,nan,nan,nan,nan,77.6377362,12.92737715
778508086,residential,False,False,69.999,nan,nan,nan,nan,nan,nan,nan,77.63791760000001,12.927656299999999
129733583,residential,False,False,42.841,nan,nan,nan,nan,nan,nan,nan,77.63794886667549,12.92733953084648
778508087,residential,False,True,125.06299999999999,nan,nan,nan,nan,nan,nan,nan,77.63818343469386,12.929521259416115
658698704,residential,False,False,24.062,nan,nan,nan,nan,nan,nan,nan,77.6372926,12.928787350000002
658698704,residential,False,True,32.709,nan,nan,nan,nan,nan,nan,nan,77.63717299999999,12.92856025
778508088,residential,False,True,71.987,nan,nan,nan,nan,nan,nan,nan,77.6375403,12.9285475
778508088,residential,False,False,71.987,nan,nan,nan,nan,nan,nan,nan,77.6375403,12.9285475
658698704,residential,False,True,24.062,nan,nan,nan,nan,nan,nan,nan,77.6372926,12.928787350000002
778508089,residential,False,True,74.057,nan,nan,nan,nan,nan,nan,nan,77.63765040000001,12.92873915
658698704,residential,False,False,25.348999999999997,nan,nan,nan,nan,nan,nan,nan,77.6373937371309,12.92898648747643
778508089,residential,False,False,74.057,nan,nan,nan,nan,nan,nan,nan,77.63765040000001,12.92873915
778508090,residential,False,True,98.561,nan,nan,nan,nan,nan,nan,nan,77.63794675,12.9296747
779530088,residential,False,False,9.786,nan,nan,nan,nan,nan,nan,nan,77.63740665,12.929106350000001
658698704,residential,False,False,71.55699999999999,nan,nan,nan,nan,nan,nan,nan,77.63775085065983,12.928961641221477
658698704,residential,False,True,25.348999999999997,nan,nan,nan,nan,nan,nan,nan,77.6373937371309,12.92898648747643
1109906102,residential,False,True,85.468,nan,nan,nan,nan,nan,nan,nan,77.63267995,12.92649795
779530088,residential,False,True,9.786,nan,nan,nan,nan,nan,nan,nan,77.63740665,12.929106350000001
400701865,residential,False,True,154.572,nan,nan,nan,nan,nan,nan,nan,77.636491,12.9300385
"[688410573, 400701855]",residential,False,False,213.987,nan,nan,nan,nan,nan,nan,nan,77.63943742362633,12.927782292113404
400701855,residential,False,True,202.359,nan,nan,nan,nan,nan,nan,nan,77.64040885660911,12.928656889274645
688410571,residential,False,True,194.321,nan,nan,nan,nan,nan,nan,nan,77.63981412267299,12.928480801025541
794381850,residential,False,True,78.527,nan,nan,nan,nan,nan,nan,nan,77.63949814844219,12.926297637086344
213065292,residential,False,False,57.793,nan,4th Cross Road,nan,nan,nan,nan,nan,77.6175387,12.94532435
213065292,residential,False,True,23.818,nan,4th Cross Road,nan,nan,nan,nan,nan,77.61788135,12.94517225
800392191,residential,False,True,17.994,nan,nan,nan,nan,nan,nan,nan,77.6178151,12.945288349999998
800392191,residential,False,False,21.363,nan,nan,nan,nan,nan,nan,nan,77.61774664974274,12.945128397988235
82121110,residential,False,False,22.935,nan,3rd Cross Road,nan,nan,nan,nan,nan,77.61782645,12.9450014
82121110,residential,False,True,57.615,nan,3rd Cross Road,nan,nan,nan,nan,nan,77.61748610000001,12.94514605
800392191,residential,False,True,21.363,nan,nan,nan,nan,nan,nan,nan,77.61774664974276,12.945128397988237
800392193,residential,False,False,37.105,nan,nan,nan,nan,nan,nan,nan,77.6245776,12.93254705
800392193,residential,False,True,37.105,nan,nan,nan,nan,nan,nan,nan,77.6245776,12.93254705
"[558764104, 28125800, 427568005]",residential,False,"[False, True]",80.013,nan,"16th B Road, 4th Block",nan,nan,nan,nan,nan,77.62508016778024,12.932591492981153
558764104,residential,False,True,62.023,nan,nan,nan,nan,nan,nan,nan,77.62465684821785,12.932273200618218
32316011,residential,False,True,15.335,nan,nan,nan,nan,nan,nan,nan,77.61860735,12.94594305
1251954789,secondary,True,False,11.285,2,Srinivagilu Main Road,nan,nan,nan,nan,nan,77.61853455,12.94599
32316011,residential,False,False,7.626,nan,nan,nan,nan,nan,nan,nan,77.61850431046203,12.945931151847727
213065277,residential,False,False,19.671,nan,9th Main Road,nan,nan,nan,nan,nan,77.61756944999999,12.945760199999999
213065277,residential,False,True,46.662,nan,9th Main Road,nan,nan,nan,nan,nan,77.61767175,12.946041300000003
800392194,residential,False,False,19.984,nan,nan,nan,nan,nan,nan,nan,77.6175149,12.945875000000001
38767929,residential,False,False,15.879,nan,7th Main Road,nan,nan,nan,nan,nan,77.6172564,12.9458953
38767929,residential,False,True,71.885,nan,7th Main Road,nan,nan,nan,nan,nan,77.61738065,12.9462709
800392194,residential,False,True,17.492,nan,nan,nan,nan,nan,nan,nan,77.6173534,12.945935200000001
800392195,residential,False,False,32.281,nan,nan,nan,nan,nan,nan,nan,77.61838895,12.945155150000001
32316011,residential,False,False,29.863,nan,nan,nan,nan,nan,nan,nan,77.6181993,12.94505675
32316011,residential,False,True,13.485,nan,nan,nan,nan,nan,nan,nan,77.61826350000001,12.94524135
800392195,residential,False,True,32.281,nan,nan,nan,nan,nan,nan,nan,77.61838895,12.945155150000001
800392196,residential,False,False,31.442,nan,nan,nan,nan,nan,nan,nan,77.6265687,12.938895800000001
32316011,residential,False,False,23.275,nan,nan,nan,nan,nan,nan,nan,77.6179492,12.944077499999999
695012152,residential,False,False,46.388,nan,nan,nan,nan,nan,nan,nan,77.61818174999999,12.94413045
32316011,residential,False,True,85.69500000000001,nan,nan,nan,nan,nan,nan,nan,77.61806386725098,12.944554588060411
1251954788,secondary,True,False,32.748,2,Srinivagilu Main Road,nan,nan,nan,nan,nan,77.62218155,12.9429735
55341780,residential,False,True,116.94900000000001,nan,nan,nan,nan,nan,nan,nan,77.6218857594247,12.942529966561226
27785799,residential,False,False,35.45,nan,1st Cross Road,nan,nan,nan,nan,nan,77.62954655,12.930579550000003
27785799,residential,False,True,45.299,nan,1st Cross Road,nan,nan,nan,nan,nan,77.62917924999999,12.93064025
